id,display_name,lane,instrument_family,strategy_family,version,parent_id,credibility_tier,status,role,rules_frozen,paper_forward_active,implementation_status,data_source,evidence_source,latest_evidence_path,latest_known_result_summary,allowed_next_action,forbidden_next_actions,promotion_requirements,demotion_or_kill_criteria,notes,strategy_id,family,instrument_lane,evidence_tier,current_status,allowed_next_actions,candidate_exhaustive_run,candidate_exhaustive_recommended,promotion_review_required,promotion_decision,promotion_reason,primary_failure_mode,duplication_risk,risk_budget_status,evidence_needed,duplicate_of,blocked_reason,risk_framework_status,paper_forward_allowed_by_risk_framework,promotion_blockers
combo_plus_global_multi_asset_80_20_v1,Combo Plus Global Multi-Asset 80/20 v1,profit_exploration,etf_fund_wrappers,fixed_strategy_combination,v1,global_multi_asset_fast_exploration_batch1,tier1_or_tier2_exploratory,watchlist,exploratory_profit_research_sample,True,False,implemented_research_sample,cached_or_yfinance_compatible_adjusted_daily_etf_fund_wrapper_data,global_multi_asset_fast_exploration_batch1,evidence/multi_asset_lab/fast_exploration_batch1/latest/,"Global Multi-Asset ETF Fast Exploration Batch 1 completed. The 80/20 combo blend stayed inside the risk budget but did not improve the combo stop-aware score enough and remained below top2, SPY_200d, and GLD.",research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;use_futures_contract_logic;use_leverage;use_margin;use_shorting;tune_parameters;add_symbols_without_review;change_active_combo_rules;replace_spy200d,"Research-sample review, exact co-movement diagnostics if reconsidered, candidate_exhaustive review only if separately justified, and separate promotion approval.","Mostly combo behavior, weak incremental targets, worse benchmark score, weak data quality, or unacceptable ETF/fund wrapper assumptions.",Historical-only 80% combo and 20% global multi-asset sleeve. It does not change the active combo_SPY200d_GLD_50_50_v1 paper/demo observation or replace SPY_200d.,combo_plus_global_multi_asset_80_20_v1,fixed_strategy_combination,etf_fund_wrappers,tier1_or_tier2_exploratory,watchlist,research_sample_review,False,False,False,keep_watchlist,"Conservative registry default from status=watchlist, tier=tier1_or_tier2_exploratory, lane=profit_exploration. Run promotion review for evidence-backed decision.",instrument_or_mechanics_gate,not_flagged,not_assessed_in_registry,watchlist or diagnostics evidence required before promotion,,,exploratory_public_data_not_paper_forward,False,no_material_score_improvement_vs_combo;not_candidate_exhaustive_validated;active_combo_rules_unchanged;not_paper_forward_allowed
individual_stock_momentum_gate1b_v1,Individual Stock Momentum Gate 1F Sharadar Fallback Review,strategy_candidate_queue,individual_stocks,individual_stock_momentum,v1,individual_stock_momentum_gate1a,tier1_research_queue,conditional_pending_package_and_terms_selection,strategy_candidate_queue_item,True,False,not_implemented,not_applicable_queue_only,individual_stock_momentum_gate1f_sharadar_fallback_review,evidence/research_memos/gate1f/individual_stock_momentum/latest/,"Gate 1F Sharadar fallback review completed after Norgate was blocked for no local access. Nasdaq Data Link / Sharadar remains a plausible serious provider path, but package/table selection, terms/security, local cache rights, delisting treatment, and PIT/all-listed universe support remain unresolved. No stock strategy, stock loader, provider API call, data download, backtest, Profit Exploration, candidate_exhaustive, or paper-forward approval occurred.",user_select_sharadar_package,run_backtest;implement_strategy_without_data_gate;download_stock_data_without_gate1e;call_provider_api_without_terms_security;download_full_stock_universe;run_stock_backtest_before_tiny_sample_quality;call_provider_without_terms_acceptance;download_stock_data_without_tiny_sample_gate;download_stock_data_without_provider_terms_review;use_current_ticker_only_as_serious_evidence;ignore_delistings;ignore_survivorship_bias;observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;tune_parameters;skip_gates,"Survivorship-free data, delisting returns, point-in-time universe, execution model, cost/runtime, benchmark review, provider/access verification, Sharadar package/table selection, terms/security/cache-rights review, and a future tiny-sample quality review before any implementation.","Data access infeasible, costs too high, survivorship controls missing, or execution model unavailable.","Research-only Gate 1F Sharadar fallback review only. Norgate remains blocked for no local access; Sharadar is plausible but still pending package and terms selection. Current-ticker yfinance stock momentum is toy-only, not serious evidence. No provider calls, API keys, secrets, stock data loader, stock strategy, broker integration, live orders, or real-money recommendation are approved.",individual_stock_momentum_gate1b_v1,individual_stock_momentum,individual_stocks,tier1_research_queue,conditional_pending_package_and_terms_selection,user_select_sharadar_package,False,False,False,keep_watchlist,"Conservative registry default from status=conditional_pending_package_and_terms_selection, tier=tier1_research_queue, lane=strategy_candidate_queue. Run promotion review for evidence-backed decision.",instrument_or_mechanics_gate,not_flagged,not_assessed_in_registry,run_promotion_review.py evidence-backed classification,,,data_gated,False,sharadar_package_not_selected;terms_acceptance_not_confirmed;cache_rights_unclear;delisting_treatment_unknown;point_in_time_universe_unclear;not_implemented
options_futures_forex_intraday_blocked_reference_v1,High-Complexity Instrument Blocked Reference,strategy_candidate_queue,options_futures_forex_intraday_volatility,multi_blocked_reference,v1,,blocked_by_gate,reject_for_now,strategy_candidate_queue_item,True,False,not_implemented,not_applicable_queue_only,strategy_candidate_queue,evidence/strategy_candidate_queue/latest/,"Queue-only blocked reference for options, futures, forex, intraday, volatility products, and crypto leverage/perps.",research_memo,run_backtest;observe_as_paper_forward;promote_to_real_money;add_broker_integration;tune_parameters;skip_gates,Full Gate 0 and Gate 1 before any code.,"Remains blocked until data, execution, margin, spread, roll, chain, and timestamp models exist.",Blocked reference only; no high-complexity instrument implementation is approved.,options_futures_forex_intraday_blocked_reference_v1,multi_blocked_reference,options_futures_forex_intraday_volatility,blocked_by_gate,reject_for_now,research_memo,False,False,False,reject,"Conservative registry default from status=reject_for_now, tier=blocked_by_gate, lane=strategy_candidate_queue. Run promotion review for evidence-backed decision.",rejected_by_existing_evidence,not_flagged,not_assessed_in_registry,new isolated version and fresh evidence required to reopen,,queue_only;execution_model_missing;data_model_missing;risk_model_missing;not_implemented,blocked_by_gate,False,queue_only;execution_model_missing;data_model_missing;risk_model_missing;not_implemented
paper_forward_vm_quality_lowvol_proxy_v1,Paper Forward VM Quality Lowvol Proxy v1,paper_forward,ETF,volatility_managed_equity_etf,v1,,tier4_paper_forward,active_paper_demo_observation,active_recovered_paper_demo_observation,True,True,implemented,existing_adjusted_etf_cache_or_missing,conversation_recovered,evidence/paper_forward_activations/vm_quality_lowvol_proxy_v1/latest/,"Active/frozen recovered paper-demo observation; 180d median equity about $3,247.09 and stop-hit rate 0.0% from conversation-recovered evidence.",observe_only,change_rules;tune_parameters;promote_to_real_money;add_broker_integration;place_orders;place_live_orders,Manual review and appropriate validation gate before any promotion.,"Missing evidence, duplicate exposure, or risk budget failure.","Recovered state row; no broker integration, live orders, or real-money recommendation.",paper_forward_vm_quality_lowvol_proxy_v1,volatility_managed_equity_etf,ETF,tier4_paper_forward,active_paper_demo_observation,observe_only,False,False,False,paper_forward_activation_recovered,Conversation-recovered state only.,not_assessed_in_registry,not_flagged,active_observation,paper/demo observation only; no real-money conclusion,,,paper_forward_allowed_recovered,True,no_real_money_promotion;rules_frozen_observe_only;conversation_recovered_evidence
paper_forward_dsr_sector_equal_weight_defensive_filter_v1,Paper Forward DSR Sector Equal Weight Defensive Filter v1,paper_forward,ETF,defensive_sector_rotation_etf,v1,,tier4_paper_forward,active_paper_demo_observation,active_recovered_paper_demo_observation,True,True,implemented,existing_adjusted_etf_cache_or_missing,conversation_recovered,evidence/paper_forward_activations/dsr_sector_equal_weight_defensive_filter_v1/latest/,"Active/frozen recovered paper-demo observation; 180d median equity about $3,302.75 and stop-hit rate 0.0% from conversation-recovered evidence.",observe_only,change_rules;tune_parameters;promote_to_real_money;add_broker_integration;place_orders;place_live_orders,Manual review and appropriate validation gate before any promotion.,"Missing evidence, duplicate exposure, or risk budget failure.","Recovered state row; no broker integration, live orders, or real-money recommendation.",paper_forward_dsr_sector_equal_weight_defensive_filter_v1,defensive_sector_rotation_etf,ETF,tier4_paper_forward,active_paper_demo_observation,observe_only,False,False,False,paper_forward_activation_recovered,Conversation-recovered state only.,not_assessed_in_registry,not_flagged,active_observation,paper/demo observation only; no real-money conclusion,,,paper_forward_allowed_recovered,True,no_real_money_promotion;rules_frozen_observe_only;conversation_recovered_evidence
dsr_sector_top3_momentum_defensive_cash_v1,Dsr Sector Top3 Momentum Defensive Cash V1,profit_exploration,ETF,defensive_sector_rotation_etf,v1,,tier2_exploratory,deferred_candidate_queue,recovered_strategy_state,True,False,implemented_research_sample,existing_adjusted_etf_cache_or_missing,conversation_recovered,evidence/promotion_reviews/dsr_sector_top3_momentum_defensive_cash_v1/latest/,"Promotion review passed and candidate_exhaustive was recommended, but deferred because same family as active DSR row.",candidate_exhaustive_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;use_futures_contract_logic;use_leverage;use_margin;use_shorting;tune_parameters,Manual review and appropriate validation gate before any promotion.,"Missing evidence, duplicate exposure, or risk budget failure.","Recovered state row; no broker integration, live orders, or real-money recommendation.",dsr_sector_top3_momentum_defensive_cash_v1,defensive_sector_rotation_etf,ETF,tier2_exploratory,deferred_candidate_queue,candidate_exhaustive_review,False,True,False,promote_to_candidate_exhaustive_queue,Conversation-recovered state only.,not_assessed_in_registry,not_flagged,queued_deferred,candidate_exhaustive only if later explicitly approved,,,research_only_recovered,False,conversation_recovered_only;not_recomputed
gror_balanced_momentum_60_40_v1,Gror Balanced Momentum 60 40 V1,profit_exploration,ETF,global_risk_on_risk_off_etf,v1,,tier2_exploratory,candidate_exhaustive_completed,recovered_strategy_state,True,False,implemented_research_sample,existing_adjusted_etf_cache_or_missing,conversation_recovered,evidence/candidate_exhaustive/gror_balanced_momentum_60_40_v1/latest/,Promotion review recovered as promote_to_candidate_exhaustive_queue; candidate_exhaustive not run.,keep_gror_balanced_momentum_60_40_v1_candidate_watchlist_choose_next_lane,add_broker_integration;broker_integration;live_orders;observe_as_paper_forward;order_placement;paper_forward_activation;paper_forward_checkpoint;place_live_orders;promote_to_real_money;real_money_recommendation;tune_parameters;use_futures_contract_logic;use_leverage;use_margin;use_shorting,Manual review and appropriate validation gate before any promotion.,"Missing evidence, duplicate exposure, or risk budget failure.","Recovered state row; no broker integration, live orders, or real-money recommendation.",gror_balanced_momentum_60_40_v1,global_risk_on_risk_off_etf,ETF,tier2_exploratory,candidate_exhaustive_completed,keep_gror_balanced_momentum_60_40_v1_candidate_watchlist_choose_next_lane,True,True,False,candidate_exhaustive_watchlist,Single-row GROR candidate validation completed or clearly marked incomplete.,not_assessed_in_registry,not_flagged,candidate_exhaustive_evidence_incomplete,restore required adjusted ETF cache and rerun single-row candidate validation,,,research_only_recovered,False,conversation_recovered_only;not_recomputed
quality_momentum_etf_proxy,Quality Momentum Etf Proxy,profit_exploration,ETF,quality_momentum_etf_proxy,v1,,tier2_exploratory,watchlist_family,recovered_strategy_state,True,False,not_implemented,existing_adjusted_etf_cache_or_missing,conversation_recovered,evidence/research_samples/quality_momentum_etf_proxy/latest/,Watchlist family; no promotion candidate. Profit power existed but failed risk/duplicate gates.,research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;use_futures_contract_logic;use_leverage;use_margin;use_shorting;tune_parameters,Manual review and appropriate validation gate before any promotion.,"Missing evidence, duplicate exposure, or risk budget failure.","Recovered state row; no broker integration, live orders, or real-money recommendation.",quality_momentum_etf_proxy,quality_momentum_etf_proxy,ETF,tier2_exploratory,watchlist_family,research_sample_review,False,False,False,keep_watchlist,Conversation-recovered state only.,not_assessed_in_registry,not_flagged,not_assessed_in_registry,recomputed or promotion-gate evidence,,,research_only_recovered,False,conversation_recovered_only;not_recomputed
quality_momentum_etf_proxy_risk_control_batch_1,Quality Momentum Etf Proxy Risk Control Batch 1,profit_exploration,ETF,quality_momentum_etf_proxy,v1,,tier2_exploratory,watchlist_family,recovered_strategy_state,True,False,not_implemented,existing_adjusted_etf_cache_or_missing,conversation_recovered,evidence/research_samples/quality_momentum_etf_proxy_risk_control_batch_1/latest/,Risk-control batch stayed watchlist/duplicate; no further rescue approved now.,research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;use_futures_contract_logic;use_leverage;use_margin;use_shorting;tune_parameters,Manual review and appropriate validation gate before any promotion.,"Missing evidence, duplicate exposure, or risk budget failure.","Recovered state row; no broker integration, live orders, or real-money recommendation.",quality_momentum_etf_proxy_risk_control_batch_1,quality_momentum_etf_proxy,ETF,tier2_exploratory,watchlist_family,research_sample_review,False,False,False,keep_watchlist,Conversation-recovered state only.,not_assessed_in_registry,not_flagged,not_assessed_in_registry,recomputed or promotion-gate evidence,,,research_only_recovered,False,conversation_recovered_only;not_recomputed
volatility_managed_equity_etf,Volatility Managed Equity Etf,profit_exploration,ETF,volatility_managed_equity_etf,v1,,tier2_exploratory,active_observation_running,recovered_strategy_state,True,False,not_implemented,existing_adjusted_etf_cache_or_missing,conversation_recovered,evidence/recovery/latest/,Recovered from project conversation after lost updates; metrics are not claimed as recomputed.,research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;use_futures_contract_logic;use_leverage;use_margin;use_shorting;tune_parameters,Manual review and appropriate validation gate before any promotion.,"Missing evidence, duplicate exposure, or risk budget failure.","Recovered state row; no broker integration, live orders, or real-money recommendation.",volatility_managed_equity_etf,volatility_managed_equity_etf,ETF,tier2_exploratory,active_observation_running,research_sample_review,False,False,False,keep_watchlist,Conversation-recovered state only.,not_assessed_in_registry,not_flagged,not_assessed_in_registry,recomputed or promotion-gate evidence,,,research_only_recovered,False,conversation_recovered_only;not_recomputed
defensive_sector_rotation_etf,Defensive Sector Rotation Etf,profit_exploration,ETF,defensive_sector_rotation_etf,v1,,tier2_exploratory,active_observation_running,recovered_strategy_state,True,False,not_implemented,existing_adjusted_etf_cache_or_missing,conversation_recovered,evidence/recovery/latest/,Recovered from project conversation after lost updates; metrics are not claimed as recomputed.,research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;use_futures_contract_logic;use_leverage;use_margin;use_shorting;tune_parameters,Manual review and appropriate validation gate before any promotion.,"Missing evidence, duplicate exposure, or risk budget failure.","Recovered state row; no broker integration, live orders, or real-money recommendation.",defensive_sector_rotation_etf,defensive_sector_rotation_etf,ETF,tier2_exploratory,active_observation_running,research_sample_review,False,False,False,keep_watchlist,Conversation-recovered state only.,not_assessed_in_registry,not_flagged,not_assessed_in_registry,recomputed or promotion-gate evidence,,,research_only_recovered,False,conversation_recovered_only;not_recomputed
global_risk_on_risk_off_etf,Global Risk On Risk Off Etf,profit_exploration,ETF,global_risk_on_risk_off_etf,v1,,tier2_exploratory,promotion_candidate_found,recovered_strategy_state,True,False,not_implemented,existing_adjusted_etf_cache_or_missing,conversation_recovered,evidence/recovery/latest/,Recovered from project conversation after lost updates; metrics are not claimed as recomputed.,research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;use_futures_contract_logic;use_leverage;use_margin;use_shorting;tune_parameters,Manual review and appropriate validation gate before any promotion.,"Missing evidence, duplicate exposure, or risk budget failure.","Recovered state row; no broker integration, live orders, or real-money recommendation.",global_risk_on_risk_off_etf,global_risk_on_risk_off_etf,ETF,tier2_exploratory,promotion_candidate_found,research_sample_review,False,False,False,keep_watchlist,Conversation-recovered state only.,not_assessed_in_registry,not_flagged,not_assessed_in_registry,recomputed or promotion-gate evidence,,,research_only_recovered,False,conversation_recovered_only;not_recomputed
managed_futures_etf_wrapper,Managed Futures Etf Wrapper,profit_exploration,ETF,managed_futures_etf_wrapper,v1,,tier2_exploratory,research_queue,recovered_strategy_state,True,False,not_implemented,existing_adjusted_etf_cache_or_missing,conversation_recovered,evidence/recovery/latest/,Recovered from project conversation after lost updates; metrics are not claimed as recomputed.,research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;use_futures_contract_logic;use_leverage;use_margin;use_shorting;tune_parameters,Manual review and appropriate validation gate before any promotion.,"Missing evidence, duplicate exposure, or risk budget failure.","Recovered state row; no broker integration, live orders, or real-money recommendation.",managed_futures_etf_wrapper,managed_futures_etf_wrapper,ETF,tier2_exploratory,research_queue,research_sample_review,False,False,False,keep_watchlist,Conversation-recovered state only.,not_assessed_in_registry,not_flagged,not_assessed_in_registry,recomputed or promotion-gate evidence,,,research_only_recovered,False,conversation_recovered_only;not_recomputed
commodity_wrapper,Commodity Wrapper,profit_exploration,ETF,commodity_wrapper,v1,,tier2_exploratory,deferred,recovered_strategy_state,True,False,not_implemented,existing_adjusted_etf_cache_or_missing,conversation_recovered,evidence/recovery/latest/,Recovered from project conversation after lost updates; metrics are not claimed as recomputed.,research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;use_futures_contract_logic;use_leverage;use_margin;use_shorting;tune_parameters,Manual review and appropriate validation gate before any promotion.,"Missing evidence, duplicate exposure, or risk budget failure.","Recovered state row; no broker integration, live orders, or real-money recommendation.",commodity_wrapper,commodity_wrapper,ETF,tier2_exploratory,deferred,research_sample_review,False,False,False,keep_watchlist,Conversation-recovered state only.,not_assessed_in_registry,not_flagged,not_assessed_in_registry,recomputed or promotion-gate evidence,,,research_only_recovered,False,conversation_recovered_only;not_recomputed
crypto_spot,Crypto Spot,profit_exploration,ETF,crypto_spot,v1,,tier2_exploratory,deferred,recovered_strategy_state,True,False,not_implemented,existing_adjusted_etf_cache_or_missing,conversation_recovered,evidence/recovery/latest/,Recovered from project conversation after lost updates; metrics are not claimed as recomputed.,research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;use_futures_contract_logic;use_leverage;use_margin;use_shorting;tune_parameters,Manual review and appropriate validation gate before any promotion.,"Missing evidence, duplicate exposure, or risk budget failure.","Recovered state row; no broker integration, live orders, or real-money recommendation.",crypto_spot,crypto_spot,ETF,tier2_exploratory,deferred,research_sample_review,False,False,False,keep_watchlist,Conversation-recovered state only.,not_assessed_in_registry,not_flagged,not_assessed_in_registry,recomputed or promotion-gate evidence,,,research_only_recovered,False,conversation_recovered_only;not_recomputed
individual_stock_momentum,Individual Stock Momentum,profit_exploration,ETF,individual_stock_momentum,v1,,tier2_exploratory,deferred,recovered_strategy_state,True,False,not_implemented,existing_adjusted_etf_cache_or_missing,conversation_recovered,evidence/recovery/latest/,Recovered from project conversation after lost updates; metrics are not claimed as recomputed.,research_sample_review,observe_as_paper_forward;promote_to_real_money;add_broker_integration;place_live_orders;use_futures_contract_logic;use_leverage;use_margin;use_shorting;tune_parameters,Manual review and appropriate validation gate before any promotion.,"Missing evidence, duplicate exposure, or risk budget failure.","Recovered state row; no broker integration, live orders, or real-money recommendation.",individual_stock_momentum,individual_stock_momentum,ETF,tier2_exploratory,deferred,research_sample_review,False,False,False,keep_watchlist,Conversation-recovered state only.,not_assessed_in_registry,not_flagged,not_assessed_in_registry,recomputed or promotion-gate evidence,,,research_only_recovered,False,conversation_recovered_only;not_recomputed
dsr_sector_top2_momentum_200d_bil_v1,DSR Sector Top2 Momentum 200d BIL v1,profit_exploration,ETF,defensive_sector_rotation_etf,v1,,tier2_exploratory,promotion_review_candidate,recovered_strategy_state,True,False,not_implemented,existing_adjusted_etf_cache_or_missing,conversation_recovered,evidence/future_reviews/dsr_sector_top2_momentum_200d_bil_v1/latest/,"Conversation-recovered future-review row: strong DSR research-sample candidate deserving a separate promotion review. It was not activated, did not receive candidate_exhaustive, and must not supersede the active DSR equal-weight observation.",create_promotion_review_for_dsr_sector_top2_momentum_200d_bil_v1,paper_forward_activation;real_money_recommendation;broker_integration;live_orders;order_placement;promote_to_real_money;add_broker_integration;place_live_orders;tune_parameters,Manual review and appropriate validation gate before any promotion.,"Missing evidence, duplicate exposure, or risk budget failure.","Recovered state row; no broker integration, live orders, or real-money recommendation.",dsr_sector_top2_momentum_200d_bil_v1,defensive_sector_rotation_etf,ETF,tier2_exploratory,promotion_review_candidate,create_promotion_review_for_dsr_sector_top2_momentum_200d_bil_v1,False,False,True,future_promotion_review,Conversation-recovered state only.,not_assessed_in_registry,same_family_as_active_dsr_equal_weight_observation,future_review_only,future promotion review; exact metrics unavailable in recovered artifacts,,,research_only_recovered,False,conversation_recovered_only;not_recomputed
